Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
PHB,phoenix-global,Phoenix,PHB,26735616.0,26735616.0,10931932.0,"Artificial Intelligence (AI), Oracle, NFT, BNB Chain Ecosystem, DePIN, Made in China"
GHST,aavegotchi,Aavegotchi,GHST,25801903.0,26604127.0,12170156.0,"Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Collectibles, Polygon Ecosystem, Meme, Play To Earn, Ethereum Ecosystem, Gotchiverse, Base Ecosystem, Layer 3 (L3), RPG, Gaming Governance Token, Gaming Utility Token, Energi Ecosystem"
SIGMA,sigma,Sigma,SIGMA,23424313.0,23424313.0,1905863.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem"
PIKA,pikaboss,Pikaboss,PIKA,21952724.0,21952724.0,11073.37,"Meme, Ethereum Ecosystem"
BENJI,basenji,Basenji,BENJI,20993267.0,20993267.0,2155440.0,"Meme, Base Ecosystem, Dog-Themed, Base Meme"
CWEB,coinweb,Coinweb,CWEB,19248718.0,24460316.0,88537.0,"Smart Contract Platform, Wallets, Ethereum Ecosystem, Interoperability, Layer 2 (L2), Cross-chain Communication, Bitcoin Sidechains, SideChain"
MNSRY,mansory-token,Mansory Token,MNSRY,19240685.0,19240685.0,57006.0,"Solana Ecosystem, Pump.fun Ecosystem"
QUICK,quick,Quickswap [OLD],QUICK,18810938.0,25001418.0,41642.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), Polygon Ecosystem, Ethereum Ecosystem"
ELX,elixir-finance,Elixir,ELX,17680481.0,110738894.0,23756249.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Real World Assets (RWA), Stablecoin Protocol, RWA Protocol"
LUCE,offcial-mascot-of-the-holy-year,Luce,LUCE,17424116.0,17424116.0,16689014.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Mascot-Themed, Binance Alpha Spotlight"
SNAI,swarmnode-ai,SwarmNode.ai,SNAI,15252160.0,16900177.0,3144305.0,"Artificial Intelligence (AI), Infrastructure, Solana Ecosystem, Pump.fun Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight, AI Framework, DeFAI"
THE,thena,Thena,THE,14798496.0,67736087.0,15297615.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, opBNB Ecosystem, Binance HODLer Airdrops"
KOMA,koma-inu,Koma Inu,KOMA,14080973.0,14080973.0,9591817.0,"BNB Chain Ecosystem, Meme, Dog-Themed, Binance Alpha Spotlight, Made in USA"
PIVX,pivx,PIVX,PIVX,12943007.0,12943007.0,1492664.0,"Smart Contract Platform, Privacy, Masternodes, Zero Knowledge (ZK), Proof of Stake (PoS)"
VIVI,vivi-coin,VIVI COIN,VIVI,11925623.0,22302676.0,83329.0,"NFT, Solana Ecosystem, Real World Assets (RWA), AI Agents"
CSWAP,chainswap-3,ChainSwap,CSWAP,11708608.0,12285138.0,34805.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Ethereum Ecosystem, Cross-chain Communication"
DINERO,dinero-2,Dinero,DINERO,11310190.0,19719491.0,196784.0,"Infrastructure, Decentralized Finance (DeFi), Lending/Borrowing Protocols, Ethereum Ecosystem, Metagovernance, Liquid Staking Governance Tokens, LSDFi, Curve Ecosystem, Liquid Staking"
NIBI,nibiru,Nibiru,NIBI,11037900.0,15672307.0,684143.0,"Infrastructure, Smart Contract Platform, Layer 1 (L1), Osmosis Ecosystem, Made in USA"
STNK,stonks-4,Stonks,STNK,10932514.0,10932514.0,439785.0,"Solana Ecosystem, Meme, Solana Meme, Wall Street Bets Themed, Stock market-themed"
BR,bedrock-token,Bedrock,BR,10715541.0,51026385.0,29007981.0,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Liquid Staking Governance Tokens, BTCfi, Binance Wallet IDO"
OIK,space-nation-oikos,Space Nation Oikos,OIK,9370977.0,17681089.0,14694581.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Immutable zkEVM Ecosystem, RPG, MMO"
CLY,colony,Colony,CLY,8947236.0,11914478.0,16279.79,Avalanche Ecosystem
BOTIFY,botify,BOTIFY,BOTIFY,8809402.0,8809402.0,1829425.0,"Artificial Intelligence (AI), Retail, Solana Ecosystem, E-commerce"
YFII,yfii-finance,DFI.money,YFII,7642572.0,7694101.0,134712.0,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Ethereum Ecosystem, Energi Ecosystem"
XSWAP,xswap-2,XSwap,XSWAP,7440367.0,12712394.0,60491.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Base Ecosystem, Cross-chain Communication"
MODE,mode,Mode,MODE,7399149.0,29596596.0,1533187.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Layer 2 (L2), Mode Ecosystem, Optimism Superchain Ecosystem, DeFAI"
TREAT,shiba-inu-treat,Shiba Inu Treat,TREAT,7081566.0,32912625.0,3583731.0,"Meme, Ethereum Ecosystem, Dog-Themed"
DOLAN,dolan-duck,Dolan Duck,DOLAN,6654142.0,6654142.0,451498.0,"Solana Ecosystem, Meme, Solana Meme, Parody Meme"
HDRO,hydro-protocol-2,Hydro Protocol,HDRO,6614193.0,23284119.0,100864.0,Injective Ecosystem
DCK,dexcheck,DexCheck AI,DCK,6330851.0,8634018.0,230797.0,"Artificial Intelligence (AI), Decentralized Finance (DeFi), Analytics, BNB Chain Ecosystem, Solana Ecosystem, Launchpad, Ethereum Ecosystem, Telegram Apps, ChainGPT Launchpad, Poolz Finance Launchpad, AI Agents, Dex Aggregator, DeFAI"
GRPH,soul-graph,Soul Graph,GRPH,5864299.0,5864299.0,705262.0,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem, AI Applications"
CATE,catecoin,CateCoin,CATE,5745644.0,5993964.0,47310.0,"Entertainment, Gaming (GameFi), Yield Farming, NFT, BNB Chain Ecosystem, Yield Aggregator, Launchpad, Wallets, Meme, Play To Earn, Ethereum Ecosystem, Base Ecosystem, Cat-Themed"
AGRI,agridex-governance-token,AgriDex,AGRI,5689324.0,35386081.0,166391.0,"Tokenized Assets, Solana Ecosystem, Real World Assets (RWA), Tokenized Commodities"
EVR,evernode,Evernode,EVR,5673170.0,11332754.0,32139.0,"Smart Contract Platform, Layer 2 (L2), DePIN"
SLN,smart-layer-network,Smart Layer Network,SLN,5571825.0,7292354.0,337981.0,"Infrastructure, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, Linea Ecosystem, Base Ecosystem, Scroll Ecosystem, Polygon zkEVM Ecosystem, Mint Ecosystem"
XEL,xelis,Xelis,XEL,5527730.0,5527730.0,170433.0,"Smart Contract Platform, Privacy, Layer 1 (L1), Directed Acyclic Graph (DAG)"
REDO,resistance-dog,Resistance Dog,REDO,5088533.0,5088533.0,799815.0,"Meme, Dog-Themed, TON Ecosystem, TON Meme"
VGX,ethos,VGX Token,VGX,5038283.0,5052302.0,843677.0,"Gaming (GameFi), Ethereum Ecosystem, Galaxy Digital Portfolio"
STAT,stat,STAT,STAT,4897088.0,7367742.0,106789.0,"Media, Ethereum Ecosystem"
CPH,cypherium,Cypherium,CPH,4598937.0,58078057.0,5533.61,"Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW), Pantera Capital Portfolio"
MUSKIT,musk-it,Musk It,MUSKIT,4510447.0,4510447.0,743166.0,"Solana Ecosystem, Meme, Elon Musk-Inspired, Solana Meme, Pump.fun Ecosystem"
ORBT,orbitt-pro,Orbitt Token,ORBT,4354322.0,5829109.0,4545057.0,"Solana Ecosystem, Telegram Apps"
BEER,beercoin-2,Beercoin,BEER,3986659.0,3986659.0,2282254.0,"Solana Ecosystem, Meme, Solana Meme"
LANDSHARE,landshare,Landshare,LAND,3392229.0,3401804.0,26740.0,"Tokenized Real Estate, Tokenized Assets, BNB Chain Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Real World Assets (RWA)"
U,u-coin,U Coin,U,3355736.0,3355736.0,439822.0,"BNB Chain Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem"
NHT,neighbourhoods,Neighbourhoods,NHT,3347728.0,3630823.0,42840.0,"Polygon Ecosystem, Ethereum Ecosystem"
KAS,kaspa,Kaspa,KAS,2482660821.0,2488993970.0,110019122.0,"Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW), Kaspa Ecosystem, Made in USA, Directed Acyclic Graph (DAG)"
VET,vechain,VeChain,VET,2189228205.0,2189228205.0,92645382.0,"Internet of Things (IOT), Smart Contract Platform, Layer 1 (L1), VeChain Ecosystem, Made in China"
BONK,bonk,Bonk,BONK,1100508267.0,1262764659.0,226140318.0,"BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Aptos Ecosystem, Dog-Themed, Solana Meme, Neon Ecosystem, GMCI Meme Index, GMCI Index, Made in USA, Coinbase 50 Index"
GALA,gala,GALA,GALA,737235229.0,737235229.0,78482038.0,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA"
FLOW,flow,Flow,FLOW,611458286.0,611458286.0,29332947.0,"Smart Contract Platform, Sports, NFT, Layer 1 (L1), Animoca Brands Portfolio, Alleged SEC Securities, Multicoin Capital Portfolio, Proof of Stake (PoS), Flow Ecosystem, Andreessen Horowitz (a16z) Portfolio"
BSV,bitcoin-cash-sv,Bitcoin SV,BSV,604792397.0,604793825.0,30434369.0,"Smart Contract Platform, Bitcoin Fork, Proof of Work (PoW)"
MOCA,mocaverse,Moca Network,MOCA,200124714.0,732444192.0,26074128.0,"Gaming (GameFi), Ethereum Ecosystem, Decentralized Identifier (DID), Animoca Brands Portfolio, Base Ecosystem, OKX Ventures Portfolio, Outlier Ventures Portfolio"
ETHFI,ether-fi,Ether.fi,ETHFI,129785581.0,563213453.0,56799050.0,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio"
GOHOME,gohome,GOHOME,GOHOME,128112118.0,2564096360.0,9822652.0,"Solana Ecosystem, Meme"
WMTX,world-mobile-token,World Mobile Token,WMTX,123383875.0,343318869.0,7576290.0,"BNB Chain Ecosystem, Arbitrum Ecosystem, Cardano Ecosystem, Ethereum Ecosystem, DePIN, Base Ecosystem, DWF Labs Portfolio"
ACT,acet-token,Acet,ACT,115367880.0,150513534.0,441626.0,BNB Chain Ecosystem
CPOOL,clearpool,Clearpool,CPOOL,106607424.0,140282902.0,7811032.0,"Decentralized Finance (DeFi), DaoMaker Launchpad, Ethereum Ecosystem, Real World Assets (RWA), Sequoia Capital Portfolio, Made in USA"
OKT,oec-token,OKT Chain,OKT,93652413.0,93652413.0,434802.0,Layer 1 (L1)
ALTLAYER,altlayer,AltLayer,ALT,91935957.0,303137623.0,18415009.0,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio"
ARK,ark,ARK,ARK,85664306.0,86808243.0,31495616.0,
GFI,goldfinch,Goldfinch,GFI,78427287.0,96998681.0,2216107.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Ethereum Ecosystem, Real World Assets (RWA), Coinbase Ventures Portfolio, Andreessen Horowitz (a16z) Portfolio, RWA Protocol, Made in USA"
POND,marlin,Marlin,POND,77124483.0,94214408.0,5583232.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Arbitrum Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), DWF Labs Portfolio, Coinbase Ventures Portfolio, Pantera Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
USDP,paxos-standard,Pax Dollar,USDP,76287760.0,76287760.0,2727911.0,"Stablecoins, USD Stablecoin, Solana Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Fiat-backed Stablecoin"
ZEREBRO,zerebro,Zerebro,ZEREBRO,72139639.0,72139639.0,150001676.0,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem, Binance Alpha Spotlight"
NMR,numeraire,Numeraire,NMR,71994552.0,95953316.0,29010126.0,"Artificial Intelligence (AI), Business Services, Decentralized Finance (DeFi), Ethereum Ecosystem, Paradigm Portfolio, DragonFly Capital Portfolio, Energi Ecosystem"
FUN,funfair,FUNToken,FUN,64432403.0,66870117.0,15483701.0,"Gambling (GambleFi), Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem"
IGT,infinitar-governance-token,Infinitar Governance Token,IGT,62295040.0,256180020.0,7650547.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem"
PEPECOIN,pepecoin-2,PepeCoin,PEPECOIN,58574408.0,58574408.0,1113379.0,"Gaming (GameFi), Solana Ecosystem, Meme, Ethereum Ecosystem, Frog-Themed, Gaming Platform, The Boy’s Club"
QI,benqi,BENQI,QI,58193944.0,63101109.0,3557673.0,"Decentralized Finance (DeFi), Yield Farming, Binance Launchpool, Lending/Borrowing Protocols, Avalanche Ecosystem, Liquid Staking Governance Tokens, DragonFly Capital Portfolio, Liquid Staking"
OMI,ecomi,ECOMI,OMI,57198909.0,65628462.0,2086828.0,"Gaming (GameFi), NFT, Metaverse, Collectibles, Play To Earn, Ethereum Ecosystem, Base Ecosystem, Energi Ecosystem"
CTK,certik,Shentu,CTK,50845996.0,51128667.0,3678314.0,"Business Services, Binance Launchpool, Osmosis Ecosystem, Coinbase Ventures Portfolio, Cybersecurity, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio"
SSV,ssv-network,SSV Network,SSV,44151712.0,78326658.0,17508761.0,"Ethereum Ecosystem, Coinbase Ventures Portfolio, OKX Ventures Portfolio"
DUSK,dusk-network,DUSK,DUSK,43418155.0,43418155.0,6492067.0,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Zero Knowledge (ZK), Real World Assets (RWA), Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Privacy Blockchain"
OXT,orchid-protocol,Orchid Protocol,OXT,42156600.0,71265279.0,4763315.0,"Smart Contract Platform, Ethereum Ecosystem, DePIN, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Made in USA"
DEGO,dego-finance,Dego Finance,DEGO,41021382.0,41021382.0,5518986.0,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Binance Launchpad"
RACA,radio-caca,Radio Caca,RACA,36930670.0,37380309.0,4536498.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, OKT Chain Ecosystem"
SFUND,seedify-fund,Seedify.fund,SFUND,34644393.0,54504161.0,2966219.0,"Gaming (GameFi), BNB Chain Ecosystem, Launchpad, Arbitrum Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio"
QUAI,quai-network,Quai Network,QUAI,34145925.0,210213371.0,2377327.0,"Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW), Made in USA"
AZERO,aleph-zero,Aleph Zero,AZERO,31804025.0,54705018.0,593062.0,"Smart Contract Platform, Layer 1 (L1), Layer 2 (L2), Zero Knowledge (ZK), Rollup, Proof of Stake (PoS), Privacy Blockchain"
KUJI,kujira,Kujira,KUJI,30229054.0,30236640.0,187727.0,"Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem, Layer 1 (L1), Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Osmosis Ecosystem, Secret Ecosystem"
CXT,covalent-x-token,Covalent X Token,CXT,28431282.0,31020035.0,2433636.0,"Artificial Intelligence (AI), Infrastructure, Decentralized Finance (DeFi), Ethereum Ecosystem, Data Availability, Coinbase Ventures Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
RDNT,radiant-capital,Radiant Capital,RDNT,27661518.0,34165340.0,6743988.0,"BNB Chain Ecosystem, Binance Launchpool, Lending/Borrowing Protocols, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
CAM,camino-network,Camino Network,CAM,24663067.0,69547685.0,57922.0,"Smart Contract Platform, Layer 1 (L1), Outlier Ventures Portfolio"
UFD,unicorn-fart-dust,Unicorn Fart Dust,UFD,23470298.0,23470298.0,5131098.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA"
PRCL,parcl,Parcl,PRCL,23451521.0,66776052.0,13758697.0,"Tokenized Real Estate, Decentralized Finance (DeFi), Tokenized Assets, Derivatives, Solana Ecosystem, Real World Assets (RWA), Coinbase Ventures Portfolio, DragonFly Capital Portfolio, RWA Protocol, Made in USA"
MMUI,metamui,MetaMUI,MMUI,22154807.0,37214904.0,382011.0,Avalanche Ecosystem
JELLYJELLY,jelly-my-jelly,Jelly-My-Jelly,JELLYJELLY,21795798.0,21795798.0,67291007.0,"Solana Ecosystem, Pump.fun Ecosystem"
WOJAK,wojak,Wojak,WOJAK,21595358.0,21595358.0,1309083.0,"Meme, Ethereum Ecosystem, Wojak-Themed"
SLF,self-chain,Self Chain,SLF,20368563.0,70555022.0,8793986.0,"Infrastructure, Smart Contract Platform, Layer 1 (L1), Account Abstraction, Intent"
PERP,perpetual-protocol,Perpetual Protocol,PERP,19270183.0,39809019.0,28973141.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Gnosis Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
PUFFER,puffer-finance,Puffer,PUFFER,18806752.0,183839218.0,13565972.0,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Restaking, Liquid Restaking Governance Tokens, Rollup, Made in USA"
OORT,oort,OORT,OORT,17783258.0,91509146.0,1527710.0,"Artificial Intelligence (AI), Storage, BNB Chain Ecosystem, DePIN, AI Agents, Made in USA"
OPUL,opulous,Opulous,OPUL,16099833.0,16099833.0,437070.0,"Artificial Intelligence (AI), Music, NFT, BNB Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Algorand Ecosystem, Real World Assets (RWA), Telegram Apps, AI Applications"
VARA,vara-network,Vara Network,VARA,15902209.0,57798895.0,275165.0,"Smart Contract Platform, Layer 1 (L1)"
PROPC,propchain,Propchain,PROPC,15769351.0,37174154.0,147351.0,"Ethereum Ecosystem, Real World Assets (RWA)"
USA,american-coin,American Coin,USA,15515519.0,15515519.0,2023783.0,"Solana Ecosystem, Meme, Solana Meme, Parody Meme, Country-Themed Meme, Murad Picks"
STRDY,sturdy,Sturdy,STRDY,15265601.0,73710966.0,6495674.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Ethereum Ecosystem, Pantera Capital Portfolio, Bittensor Ecosystem, Binance Alpha Spotlight, DeFAI"
SYNT,synternet-synt,Synternet,SYNT,14954449.0,19256250.0,1695827.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, DePIN, Data Availability, AI Agents"
WXM,weatherxm-network,WeatherXM,WXM,14710649.0,23350236.0,24411.0,"Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DePIN"
SLT,salute,Salute,SLT,14366609.0,14366609.0,19259.31,"Meme, XRP Ledger Ecosystem"
STUFF,book-2,STUFF.io,STUFF,14209105.0,64506428.0,40745.0,Cardano Ecosystem
MICHI,michicoin,michi,$MICHI,14121119.0,14121119.0,5658299.0,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem"
GHX,gamercoin,GamerCoin,GHX,13979338.0,18134399.0,411197.0,"Infrastructure, Gaming (GameFi), NFT, BNB Chain Ecosystem, Ethereum Ecosystem, DePIN"
NXRA,allianceblock-nexera,Nexera,NXRA,12778761.0,27237086.0,63390.0,"BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Real World Assets (RWA)"
PLMC,polimec,Polimec,PLMC,11699836.0,18646365.0,52782.0,Polkadot Ecosystem
ODOS,odos,Odos,ODOS,11446321.0,71539504.0,4789866.0,"Decentralized Finance (DeFi), Base Ecosystem, Dex Aggregator, Binance Alpha Spotlight"
AST,airswap,AirSwap,AST,11074095.0,26662739.0,8574160.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Ethereum Ecosystem"
PSTAKE,pstake-finance,pSTAKE Finance,PSTAKE,10303701.0,10303701.0,12619403.0,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Liquid Staking Governance Tokens, Sui Ecosystem, Base Ecosystem, Coinbase Ventures Portfolio, Proof of Stake (PoS), Blast Ecosystem, Alameda Research Portfolio, DeFiance Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Galaxy Digital Portfolio, Sequoia Capital Portfolio, Liquid Staking, BTCfi, Binance Alpha Spotlight"
REN,republic-protocol,Ren,REN,10243952.0,10243952.0,1166108.0,"Exchange-based Tokens, Decentralized Finance (DeFi), Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem"
METAHERO,metahero,Metahero,HERO,9977677.0,10403790.0,51308.0,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse, Gaming Governance Token, Gaming Utility Token"
AGIXT,agixt,AGiXT,AGIXT,9905407.0,9905407.0,2255490.0,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem, AI Framework"
OCT,octopus-network,Octopus Network,OCT,9791468.0,9791468.0,112695.0,"Infrastructure, Near Protocol Ecosystem, Ethereum Ecosystem, Interoperability"
SOIL,soil,Soil,SOIL,9688962.0,27733759.0,20211.0,"Decentralized Finance (DeFi), Tokenized Assets, Polygon Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Poolz Finance Launchpad, RWA Protocol"
KISHU,kishu-inu,Kishu Inu,KISHU,8888704.0,8888704.0,3022505.0,"Meme, Ethereum Ecosystem, Dog-Themed"
CTA,cross-the-ages,Cross The Ages,CTA,8381834.0,9839180.0,73594.0,"Gaming (GameFi), NFT, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Card Games, Gaming Utility Token"
AE,aeternity,Aeternity,AE,8322990.0,10309183.0,507659.0,"Infrastructure, Smart Contract Platform"
HEGE,hege,Hege,HEGE,8219608.0,8219608.0,486642.0,"Solana Ecosystem, Meme, Solana Meme"
MOTHER,mother-iggy,Mother Iggy,MOTHER,8014971.0,8014971.0,2215792.0,"Solana Ecosystem, Meme, Solana Meme, Celebrity-Themed, Pump.fun Ecosystem, Made in USA"
XFI,crossfi-2,CrossFi,XFI,7952720.0,71226195.0,837027.0,"Smart Contract Platform, Layer 2 (L2)"
3ULL,playa3ull-games-2,PLAYA3ULL GAMES,3ULL,7873611.0,7914629.0,656649.0,"Smart Contract Platform, Gaming (GameFi), NFT, Avalanche Ecosystem, Play To Earn, Shooting Games, Avalanche L1, MMO"
BLUB,blub,BLUB,BLUB,7208551.0,9065017.0,481960.0,"Meme, Sui Ecosystem, Sui Meme"
KIN,kin,Kin,KIN,6507468.0,6507468.0,351852.0,"Communication, SocialFi, Solana Ecosystem, Payment Solutions, FTX Holdings, DWF Labs Portfolio, Pantera Capital Portfolio, AI Applications, E-commerce"
PDA,playdapp,PlayDapp,PDA,6440843.0,7294472.0,15507596.0,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Gaming Platform"
MNTC,minativerse,MINATIVERSE,MNTC,6385961.0,12072090.0,256283.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse"
JEWEL,defi-kingdoms,DeFi Kingdoms,JEWEL,6342897.0,6760645.0,3700.45,"Decentralized Exchange (DEX), Smart Contract Platform, Exchange-based Tokens, Decentralized Finance (DeFi), Gaming (GameFi), NFT, Automated Market Maker (AMM), Metaverse, Avalanche Ecosystem, Play To Earn, Harmony Ecosystem, Metis Ecosystem, RPG, Gaming Governance Token, Gaming Utility Token, Avalanche L1, Appchains, Action Games"
KILT,kilt-protocol,KILT Protocol,KILT,5454595.0,6099218.0,69130.0,"Polkadot Ecosystem, Decentralized Identifier (DID)"
TEMA,tema,Tema,TEMA,5393226.0,5393226.0,1230894.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem"
NUB,sillynubcat,Sillynubcat,NUB,4657954.0,4657954.0,606746.0,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed"
WUSD,worldwide-usd,Worldwide USD,WUSD,4612306.0,4612306.0,1257643.0,"Stablecoins, USD Stablecoin, Polygon Ecosystem, Ethereum Ecosystem, Viction Ecosystem, Fiat-backed Stablecoin"
ZEPH,zephyr-protocol,Zephyr Protocol,ZEPH,4593898.0,4593898.0,129808.0,"Smart Contract Platform, Privacy, Proof of Work (PoW), Stablecoin Protocol, Privacy Blockchain"
STARL,starlink,StarLink,STARL,4459655.0,4468978.0,391214.0,"Entertainment, Gaming (GameFi), NFT, Metaverse, Ethereum Ecosystem, Gaming Governance Token, Gaming Utility Token, Adventure Games"
BTCMT,minto,Minto,BTCMT,4423399.0,9873604.0,130269.0,"BNB Chain Ecosystem, Huobi ECO Chain Ecosystem"
ZERC,derace,zkRace,ZERC,4165473.0,4165473.0,71312.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Polygon Ecosystem, DaoMaker Launchpad, Play To Earn, Ethereum Ecosystem, Animal Racing, Animoca Brands Portfolio, Base Ecosystem, Gaming Governance Token, Gaming Utility Token"
HI,hi-dollar,hi Dollar,HI,3437547.0,11157621.0,171780.0,"BNB Chain Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio"
MCRT,magiccraft,MagicCraft,MCRT,3185621.0,4552445.0,143234.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Play To Earn, RPG, Action Games"
WAFFLES,waffles,Waffles,WAFFLES,3104578.0,3104578.0,285331.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem"
TBULL,tron-bull-coin,Tron Bull Coin,TBULL,3101198.0,3101198.0,1382870.0,"Meme, Tron Ecosystem, Sun Pump Ecosystem, TRON Meme"
TRISIG,tri-sigma,Tri Sigma,TRISIG,3064685.0,3064685.0,665403.0,"Artificial Intelligence (AI), Solana Ecosystem, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, DeFAI"
MEMES,memes,MEMES,MEMES,3000658.0,12302697.0,64644.0,"Meme, Telegram Apps, TON Ecosystem"
ANC,anchor-protocol,Anchor Protocol,ANC,2950578.0,8420855.0,72839.0,"Decentralized Finance (DeFi), Binance Launchpool, Lending/Borrowing Protocols, Ethereum Ecosystem, Alameda Research Portfolio, DragonFly Capital Portfolio, Pantera Capital Portfolio, Terra Classic Ecosystem, Delphi Ventures Portfolio, Galaxy Digital Portfolio"
