Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
C98,coin98,Coin98,C98,32905095,32905131.0,9485678.0,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Perpetuals, Solana Ecosystem, Wallets, Polygon Ecosystem, Ethereum Ecosystem, Binance Launchpad, DWF Labs Portfolio, Multicoin Capital Portfolio, Alameda Research Portfolio, Viction Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
KUJI,kujira,Kujira,KUJI,30629900,30637971.0,194.17,"Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem, Layer 1 (L1), Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Osmosis Ecosystem, Secret Ecosystem"
QI,benqi,BENQI,QI,30549838,30549838.0,1161245.0,"Decentralized Finance (DeFi), Yield Farming, Binance Launchpool, Lending/Borrowing Protocols, Avalanche Ecosystem, Liquid Staking Governance Tokens, DragonFly Capital Portfolio, Liquid Staking"
SSV,ssv-network,SSV Network,SSV,28899079,59950916.0,14346776.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Restaking, Coinbase Ventures Portfolio, OKX Ventures Portfolio, Liquid Staking"
STORJ,storj,Storj,STORJ,23634135,69856640.0,12537067.0,"Storage, Harmony Ecosystem, Ethereum Ecosystem, DePIN, Energi Ecosystem"
TRIBE,tribe-2,Tribe,TRIBE,22754534,554921906.0,75624.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Stablecoin Issuer"
MMUI,metamui,MetaMUI,MMUI,22048848,37066607.0,692365.0,"Avalanche Ecosystem, Decentralized Identifier (DID)"
PHB,phoenix-global,Phoenix,PHB,20896519,20896519.0,5610465.0,"Artificial Intelligence (AI), Oracle, NFT, BNB Chain Ecosystem, DePIN, Made in China"
NEON,neon,Neon,NEON,17685304,73853242.0,645654.0,"Smart Contract Platform, Solana Ecosystem, Neon Ecosystem, Parallelized EVM"
DREAMS,daydreams,Daydreams,DREAMS,16432411,20440229.0,3906973.0,"Artificial Intelligence (AI), Solana Ecosystem, Base Ecosystem, Starknet Ecosystem, AI Framework, x402 Ecosystem"
MNSRY,mansory-token,Mansory Token,MNSRY,16158577,16158577.0,1542700.0,"Retail, BNB Chain Ecosystem, Solana Ecosystem, Real World Assets (RWA), Pump.fun Ecosystem"
RACA,radio-caca,Radio Caca,RACA,15592726,15744233.0,3012747.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, OKT Chain Ecosystem"
BR,bedrock-token,Bedrock,BR,15449832,70226507.0,6329234.0,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Base Ecosystem, Berachain Ecosystem, BTCfi Protocol, Binance Wallet IDO"
SFI,saffron-finance,saffron.finance,SFI,15389936,17711954.0,83846.0,"Decentralized Finance (DeFi), Yield Farming, Ethereum Ecosystem, Fixed Interest, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, DragonFly Capital Portfolio, Energi Ecosystem"
LAT,platon-network,PlatON Network,LAT,15315114,23266248.0,3765276.0,"Smart Contract Platform, Appchains"
OORT,oort,OORT,OORT,14922052,46907200.0,318541.0,"Artificial Intelligence (AI), Storage, BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, AI Agents, Made in USA"
GHST,aavegotchi,Aavegotchi,GHST,14133591,14573028.0,2781395.0,"Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Collectibles, Polygon Ecosystem, Meme, Play To Earn, Ethereum Ecosystem, Gotchiverse, Base Ecosystem, Layer 3 (L3), RPG, Gaming Governance Token, Gaming Utility Token, Energi Ecosystem, Governance"
PIKA,pikaboss,Pikaboss,PIKA,14112592,14112592.0,9236.96,"Meme, Ethereum Ecosystem"
BEL,bella-protocol,Bella Protocol,BEL,13946233,17432792.0,3923145.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Binance Launchpool, Yield Aggregator, Ethereum Ecosystem, Manta Network Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
DYDX,dydx,dYdX,ETHDYDX,12556354,261233279.0,34389356.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Derivatives, Perpetuals, Ethereum Ecosystem, Paradigm Portfolio"
PROPC,propchain,Propchain,PROPC,12501644,18695538.0,203440.0,"Ethereum Ecosystem, Real World Assets (RWA)"
QUICK,quick,Quickswap [OLD],QUICK,12179849,17047784.0,39582.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), Polygon Ecosystem, Ethereum Ecosystem"
AVA,ava-ai,Ava AI,AVA,12171808,12171808.0,1709416.0,"Artificial Intelligence (AI), Solana Ecosystem, Meme, AI Meme, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA"
UFD,unicorn-fart-dust,Unicorn Fart Dust,UFD,11084588,11084588.0,4782713.0,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA"
GHX,gamercoin,GamerCoin,GHX,10982795,12626408.0,7220993.0,"Artificial Intelligence (AI), Infrastructure, BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, DePIN, AI Applications"
XSWAP,xswap-2,XSwap,XSWAP,10957238,12553158.0,401565.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Base Ecosystem, Cross-chain Communication"
M87,messier,MESSIER,M87,10607792,10607792.0,496430.0,"Artificial Intelligence (AI), Decentralized Exchange (DEX), Decentralized Finance (DeFi), Ethereum Ecosystem, Zero Knowledge (ZK)"
NIBI,nibiru,Nibiru,NIBI,10569883,12590479.0,303304.0,"Infrastructure, Smart Contract Platform, Layer 1 (L1), Osmosis Ecosystem, Made in USA"
CXT,covalent-x-token,Covalent X Token,CXT,10276853,10276869.0,623970.0,"Artificial Intelligence (AI), Infrastructure, Decentralized Finance (DeFi), Ethereum Ecosystem, Base Ecosystem, Data Availability, Coinbase Ventures Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
SFUND,seedify-fund,Seedify.fund,SFUND,10173128,12256781.0,1114601.0,"Gaming (GameFi), BNB Chain Ecosystem, Launchpad, DWF Labs Portfolio"
RNT,reental,Reental,RNT,9544241,36199331.0,4299.99,"Tokenized Real Estate, Tokenized Assets, Polygon Ecosystem, Real World Assets (RWA), RWA Protocol"
KOMA,koma-inu,Koma Inu,KOMA,9304581,9304581.0,1166312.0,"BNB Chain Ecosystem, Meme, Dog-Themed, Binance Alpha Spotlight, Made in USA"
LOFI,lofi-2,LOFI,LOFI,9296376,9296376.0,891395.0,"Meme, Sui Ecosystem, Sui Meme"
FIS,stafi,Stafi,FIS,9038577,9038577.0,5241726.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Liquid Staking Governance Tokens, Osmosis Ecosystem, Sora Ecosystem, Liquid Staking"
ZEPH,zephyr-protocol,Zephyr Protocol,ZEPH,8943110,8943385.0,376912.0,"Smart Contract Platform, Privacy, Proof of Work (PoW), Stablecoin Issuer, Privacy Blockchain"
DINERO,dinero-2,Dinero,DINERO,8617872,12862285.0,1250.43,"Infrastructure, Decentralized Finance (DeFi), Ethereum Ecosystem, Metagovernance, Liquid Staking Governance Tokens, LSDFi, Curve Ecosystem, Liquid Staking"
PERP,perpetual-protocol,Perpetual Protocol,PERP,8177506,16893378.0,34084142.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Gnosis Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
STUFF,book-2,STUFF.io,STUFF,7910147,18566700.0,36304.0,Cardano Ecosystem
OPUL,opulous,Opulous,OPUL,7688386,7688386.0,892856.0,"Artificial Intelligence (AI), Music, NFT, BNB Chain Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Algorand Ecosystem, Real World Assets (RWA), Telegram Apps, AI Applications"
CATE,catecoin,CateCoin,CATE,7290522,7579414.0,949447.0,"Entertainment, Gaming (GameFi), Yield Farming, NFT, BNB Chain Ecosystem, Yield Aggregator, Launchpad, Wallets, Meme, Play To Earn, Ethereum Ecosystem, Base Ecosystem, Cat-Themed"
STNK,stonks-4,Stonks,STNK,7057771,7057771.0,27192.0,"Solana Ecosystem, Meme, Solana Meme, Wall Street Bets Themed, Stock market-themed, IP Meme"
SPARKLET,upland,Upland,SPARKLET,6998440,27861176.0,322761.0,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Made in USA"
VARA,vara-network,Vara Network,VARA,6709709,16315694.0,524274.0,"Smart Contract Platform, Layer 1 (L1)"
3ULL,playa3ull-games-2,PLAYA3ULL GAMES,3ULL,6600645,6610625.0,710854.0,"Smart Contract Platform, Gaming (GameFi), NFT, Avalanche Ecosystem, Play To Earn, Shooting Games, Avalanche L1, MMO"
CAM,camino-network,Camino Network,CAM,6460954,17156657.0,56484.0,"Smart Contract Platform, Layer 1 (L1), Outlier Ventures Portfolio"
REN,republic-protocol,Ren,REN,6453540,6453540.0,824371.0,"Decentralized Finance (DeFi), Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem"
ULTI,ultiverse,Ultiverse,ULTI,6003502,8661561.0,1670951.0,"Gaming (GameFi), BNB Chain Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Binance Alpha Spotlight"
U,u,U,U,5776715,5776715.0,26401.0,"BNB Chain Ecosystem, Meme"
PSTAKE,pstake-finance,pSTAKE Finance,PSTAKE,5717036,5717036.0,4386261.0,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Liquid Staking Governance Tokens, Sui Ecosystem, Base Ecosystem, Coinbase Ventures Portfolio, Proof of Stake (PoS), Blast Ecosystem, Alameda Research Portfolio, DeFiance Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Galaxy Digital Portfolio, Sequoia Capital Portfolio, Liquid Staking, BTCfi Protocol, Binance Alpha Spotlight"
BENJI,basenji,Basenji,BENJI,5115779,5115779.0,412564.0,"Meme, Base Ecosystem, Dog-Themed, Base Meme, IP Meme"
MOTHER,mother-iggy,Mother Iggy,MOTHER,5021451,5021451.0,490728.0,"Solana Ecosystem, Meme, Solana Meme, Celebrity-Themed, Pump.fun Ecosystem, Made in USA, IP Meme"
DROP,drop-2,DROP,DROP,4816086,4816086.0,47812.0,"Meme, XRP Ledger Ecosystem"
XFI,crossfi-2,CrossFi,XFI,4759317,42625422.0,395111.0,"Smart Contract Platform, Layer 2 (L2)"
CSWAP,chainswap-3,ChainSwap,CSWAP,4404371,4621242.0,26012.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Ethereum Ecosystem, Cross-chain Communication"
AST,airswap,AirSwap,AST,4314531,10173042.0,20237.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Ethereum Ecosystem"
REDO,resistance-dog,Resistance Dog,REDO,4281335,4281335.0,130869.0,"Meme, Dog-Themed, TON Ecosystem, TON Meme"
XEL,xelis,Xelis,XEL,4148469,4148469.0,49194.0,"Smart Contract Platform, Privacy, Layer 1 (L1), Directed Acyclic Graph (DAG)"
KISHU,kishu-inu,Kishu Inu,KISHU,3996239,3996239.0,80479.0,"Meme, Ethereum Ecosystem, Dog-Themed"
CLY,colony,Colony,CLY,3927033,5225232.0,139105.0,"Decentralized Finance (DeFi), Avalanche Ecosystem, Yield-Bearing"
MSM,musmecoin,MusmeCoin,MSM,3778673,7266659.0,16409.95,"Meme, Ethereum Ecosystem, Anime-Themed, Oasys Ecosystem"
WCO,wadzcoin,W Coin,WCO,3743928,5745707.0,207702.0,"Smart Contract Platform, Layer 2 (L2)"
AZERO,aleph-zero,Aleph Zero,AZERO,3538143,6085839.0,228967.0,"Smart Contract Platform, Privacy, Layer 1 (L1), Layer 2 (L2), Zero Knowledge (ZK), Rollup, Proof of Stake (PoS), Privacy Blockchain"
HI,hi-dollar,hi Dollar,HI,3431422,5210204.0,14701.81,"BNB Chain Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio"
WUSD,worldwide-usd,Worldwide USD,WUSD,3357933,3357933.0,488974.0,"Stablecoins, USD Stablecoin, Polygon Ecosystem, Ethereum Ecosystem, Viction Ecosystem, Fiat-backed Stablecoin"
GRPH,soul-graph,Soul Graph,GRPH,2969843,2969843.0,183083.0,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem, AI Applications"
CPH,cypherium,Cypherium,CPH,2851542,36010944.0,65019.0,"Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW), Pantera Capital Portfolio"
YFII,yfii-finance,DFI.money,YFII,2682207,2700292.0,101122.0,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Ethereum Ecosystem, Energi Ecosystem, Governance"
CREAM,cream-2,Cream,CREAM,2644422,3335756.0,1834.3,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), Yearn Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Governance"
BTC2,bitcoin-2,Bitcoin 2,BTC2,2592919,2592919.0,10782.81,"Smart Contract Platform, Proof of Stake (PoS)"
BRN,brn-metaverse,BRN Metaverse,BRN,2563738,2848609.0,185801.0,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse"
OIK,space-nation-oikos,Space Nation Oikos,OIK,2466330,8449880.0,578263.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Immutable zkEVM Ecosystem, RPG, MMO"
AUTOS,cryptoautos,CryptoAutos,AUTOS,2343867,3165075.0,366098.0,"Ethereum Ecosystem, Real World Assets (RWA)"
OKB,okb,OKB,OKB,2446902501,2446902501.0,57097134.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Sora Ecosystem, OKT Chain Ecosystem, GMCI 30 Index, GMCI Index, Made in China"
KAS,kaspa,Kaspa,KAS,1286569557,1293161404.0,49487845.0,"Smart Contract Platform, Layer 1 (L1), Wallets, Proof of Work (PoW), Kaspa Ecosystem, Made in USA, Directed Acyclic Graph (DAG)"
AB,newton-project,AB,AB,652941235,743953597.0,29905655.0,"BNB Chain Ecosystem, Binance Alpha Spotlight"
ETHFI,ether-fi,Ether.fi,ETHFI,545788745,966185861.0,97374870.0,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Scroll Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio, Neobank"
BSV,bitcoin-cash-sv,Bitcoin SV,BSV,454092588,454092588.0,16025291.0,"Smart Contract Platform, Bitcoin Fork, Proof of Work (PoW)"
FLOW,flow,Flow,FLOW,427560281,427560281.0,12977939.0,"Smart Contract Platform, Sports, NFT, Layer 1 (L1), Animoca Brands Portfolio, Alleged SEC Securities, Multicoin Capital Portfolio, Proof of Stake (PoS), Flow Ecosystem, Andreessen Horowitz (a16z) Portfolio"
HNT,helium,Helium,HNT,424587129,508169810.0,11791541.0,"Communication, Internet of Things (IOT), Smart Contract Platform, Solana Ecosystem, DePIN, Multicoin Capital Portfolio, Proof of Stake (PoS), Alameda Research Portfolio, Pantera Capital Portfolio, Andreessen Horowitz (a16z) Portfolio, Made in USA, Coinbase 50 Index"
COMP,compound-governance-token,Compound,COMP,322641852,334677079.0,31901171.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Lending/Borrowing Protocols, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Paradigm Portfolio, Index Coop Defi Index, Energi Ecosystem, Sora Ecosystem, Polychain Capital Portfolio, Made in USA, Governance"
GNO,gnosis,Gnosis,GNO,309052085,351250234.0,8502336.0,"Decentralized Exchange (DEX), Smart Contract Platform, Exchange-based Tokens, Decentralized Finance (DeFi), Layer 1 (L1), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, SideChain, Energi Ecosystem"
SNX,havven,Synthetix,SNX,252391429,252702730.0,38806358.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Yield Farming, Derivatives, Synthetic Issuer, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, DWF Labs Portfolio, Paradigm Portfolio, Coinbase Ventures Portfolio, Index Coop Defi Index, Energi Ecosystem, Huobi ECO Chain Ecosystem, GMCI DeFi Index, Synthetic, GMCI Index, Coinbase 50 Index, Governance"
UDS,undeads-games,Undeads Games,UDS,244714003,597482135.0,1533142.0,"Gaming (GameFi), NFT, Ethereum Ecosystem"
AXS,axie-infinity,Axie Infinity,AXS,213917131,345727217.0,30869712.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Axie Infinity Ecosystem, Metaverse, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Ronin Ecosystem, Card Games, Breeding, Paradigm Portfolio, Gaming Governance Token, Gaming Utility Token, Andreessen Horowitz (a16z) Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Consensys Portfolio, Coinbase 50 Index"
VENOM,venom,Venom,VENOM,134659627,466330454.0,200540.0,"Infrastructure, Smart Contract Platform, Venom Ecosystem"
STG,stargate-finance,Stargate Finance,STG,133096440,137005942.0,5964025.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Mantle Ecosystem, Linea Ecosystem, Bridge Governance Tokens, Base Ecosystem, FTX Holdings, Scroll Ecosystem, Berachain Ecosystem, Kava Ecosystem"
COTI,coti,COTI,COTI,92167782,92168034.0,18374780.0,"Smart Contract Platform, Privacy, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Alleged SEC Securities, Privacy Blockchain"
BDCA,bitdca,BitDCA,BDCA,85779979,162076142.0,724811.0,"Infrastructure, BNB Chain Ecosystem, Payment Solutions"
NMR,numeraire,Numeraire,NMR,83010124,110485781.0,17085765.0,"Artificial Intelligence (AI), Business Services, Decentralized Finance (DeFi), Ethereum Ecosystem, Paradigm Portfolio, DragonFly Capital Portfolio, Energi Ecosystem"
API3,api3,Api3,API3,81714418,91987538.0,12599915.0,"Decentralized Finance (DeFi), Oracle, Ethereum Ecosystem, DWF Labs Portfolio, Pantera Capital Portfolio, Governance"
ALTLAYER,altlayer,AltLayer,ALT,74109708,157065242.0,15055106.0,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio, Governance"
ARK,ark,ARK,ARK,55963694,56043589.0,2322819.0,
EDGE,definitive,Definitive,EDGE,53342580,262739386.0,1883578.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Base Ecosystem, Dex Aggregator"
CPOOL,clearpool,Clearpool,CPOOL,48613087,57841952.0,4684280.0,"Decentralized Finance (DeFi), Solana Ecosystem, DaoMaker Launchpad, Ethereum Ecosystem, Real World Assets (RWA), Sequoia Capital Portfolio, Binance Alpha Spotlight, Made in USA"
ONG,ong,Ontology Gas,ONG,45613645,105808667.0,2468968.0,"Smart Contract Platform, Layer 1 (L1)"
POND,marlin,Marlin,POND,42955454,52369410.0,2424858.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Arbitrum Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), DWF Labs Portfolio, Coinbase Ventures Portfolio, Pantera Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
CGPT,chaingpt,ChainGPT,CGPT,38411829,44244092.0,9133692.0,"Artificial Intelligence (AI), Smart Contract Platform, Decentralized Finance (DeFi), Analytics, NFT, BNB Chain Ecosystem, Solana Ecosystem, Launchpad, Ethereum Ecosystem, Telegram Apps, Discord Bots, ChainGPT Launchpad, Poolz Finance Launchpad, AI Agents, AI Applications, Binance Alpha Spotlight, AI Framework, DeFAI, Governance"
MOVR,moonriver,Moonriver,MOVR,36807169,43491249.0,10159722.0,"Smart Contract Platform, Layer 1 (L1), Moonriver Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Meter Ecosystem"
VR,victoria-vr,Victoria VR,VR,32640986,67353114.0,1108693.0,"Artificial Intelligence (AI), Metaverse, DaoMaker Launchpad, Ethereum Ecosystem, AI Applications"
POKT,pocket-network,Pocket Network,POKT,31792667,37160908.0,3420917.0,"BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, DePIN, Base Ecosystem, Binance Alpha Spotlight"
GFI,goldfinch,Goldfinch,GFI,30969867,37893542.0,650950.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Ethereum Ecosystem, Real World Assets (RWA), Coinbase Ventures Portfolio, Andreessen Horowitz (a16z) Portfolio, RWA Protocol, Made in USA"
PUFFER,puffer-finance,Puffer,PUFFER,28062022,86499949.0,41148016.0,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Layer 2 (L2), Restaking, Liquid Restaking Governance Tokens, Rollup, Liquid Staking, Binance Alpha Spotlight, Made in USA"
DUSK,dusk-network,DUSK,DUSK,26603164,26603164.0,8444826.0,"Smart Contract Platform, Privacy, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Zero Knowledge (ZK), Real World Assets (RWA), YZi Labs (Prev. Binance Labs) Portfolio, Privacy Blockchain"
PEPECOIN,pepecoin-2,PepeCoin,PEPECOIN,26578949,29807550.0,312525.0,"Gaming (GameFi), NFT, Solana Ecosystem, Meme, Ethereum Ecosystem, Frog-Themed, Solana Meme, RPG, Adventure Games, The Boy’s Club, Arcade Games, 4chan-Themed"
SKI,ski-mask-dog,Ski Mask Dog,SKI,22288175,22288175.0,823781.0,"Charity, Meme, Base Ecosystem, Dog-Themed, Base Meme, Binance Alpha Spotlight, Made in USA"
MOBILE,helium-mobile,Helium Mobile,MOBILE,19068731,70123535.0,823695.0,"Infrastructure, Solana Ecosystem, DePIN"
SKYAI,skyai,SkyAI,SKYAI,18402705,18402705.0,9874332.0,"BNB Chain Ecosystem, Binance Alpha Spotlight"
OXT,orchid-protocol,Orchid Protocol,OXT,18217589,30796638.0,2571612.0,"Smart Contract Platform, Ethereum Ecosystem, DePIN, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Made in USA"
PRCL,parcl,Parcl,PRCL,17715429,39133364.0,4329746.0,"Tokenized Real Estate, Decentralized Finance (DeFi), Derivatives, Solana Ecosystem, Real World Assets (RWA), Coinbase Ventures Portfolio, DragonFly Capital Portfolio, RWA Protocol, Made in USA, Governance"
LMWR,limewire-token,LimeWire,LMWR,17548607,30148734.0,1918474.0,"Artificial Intelligence (AI), Music, SocialFi, NFT, BNB Chain Ecosystem, DePIN, Base Ecosystem"
RDNT,radiant-capital,Radiant Capital,RDNT,16889640,19607592.0,3989719.0,"BNB Chain Ecosystem, Binance Launchpool, Lending/Borrowing Protocols, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
QUAI,quai-network,Quai Network,QUAI,16723341,77049591.0,246563.0,"Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW), Privacy Blockchain, Made in USA, Quai Network Ecosystem"
TNSR,tensor,Tensor,TNSR,15296463,45714680.0,13203687.0,"NFT, Solana Ecosystem, NFT Marketplace"
DEGO,dego-finance,Dego Finance,DEGO,12710338,12710338.0,4619641.0,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Binance Launchpad, Governance"
EMT,earthmeta,EarthMeta,EMT,12478443,12998378.0,2902.64,"NFT, Metaverse, Polygon Ecosystem"
CTA,cross-the-ages,Cross The Ages,CTA,11990965,12013975.0,345513.0,"Gaming (GameFi), NFT, Solana Ecosystem, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Card Games, Gaming Utility Token"
KARRAT,karrat,Karrat,KARRAT,11724308,16021482.0,554718.0,"Infrastructure, Gaming (GameFi), Ethereum Ecosystem, Gaming Governance Token, Governance"
NUB,sillynubcat,nubcat,NUB,11673233,11673233.0,995176.0,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, IP Meme"
DAI,avalanche-bridged-dai-avalanche,Avalanche Bridged DAI (Avalanche),DAI,11531977,11531977.0,38139.0,"Avalanche Ecosystem, Bridged DAI, Bridged-Tokens, Bridged Stablecoin"
PORTO,fc-porto,FC Porto,PORTO,11255752,39744162.0,2552601.0,"Sports, BNB Chain Ecosystem, Fan Token, Binance Launchpad"
PIT,pitbull,Pitbull,PIT,10253315,10253315.0,138498.0,"BNB Chain Ecosystem, Meme"
NXRA,allianceblock-nexera,Nexera,NXRA,10156128,19391304.0,44818.0,"BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Real World Assets (RWA)"
XTM,minotari,MinoTari (Tari),XTM,9691049,9692264.0,664599.0,"Privacy, Layer 1 (L1), DePIN, Proof of Work (PoW), Privacy Blockchain"
MEY,mey-network,Mey Network,MEY,8877863,234049221.0,436923.0,"Decentralized Finance (DeFi), Real World Assets (RWA), Base Ecosystem"
NIM,nimiq-2,Nimiq,NIM,8743295,8897711.0,342439.0,"Smart Contract Platform, Layer 1 (L1), Payment Solutions, Proof of Stake (PoS), Proof of Work (PoW)"
COLLAT,collaterize,Collaterize,COLLAT,8617786,8617786.0,2080551.0,"Smart Contract Platform, Solana Ecosystem, Layer 1 (L1), Real World Assets (RWA), Pump.fun Ecosystem, RWA Protocol"
HOLD,everybody,Everybody,HOLD,8071625,8071625.0,128499.0,"Meme, Ethereum Ecosystem"
METAHERO,metahero,Metahero,HERO,7382818,7698114.0,37533.0,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse, Gaming Governance Token, Gaming Utility Token"
SYNT,synternet-synt,Synternet,SYNT,6832841,7580255.0,398098.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, DePIN, Data Availability, AI Agents"
INDEX,index-cooperative,Index Cooperative,INDEX,5925843,7559737.0,86882.0,"Decentralized Finance (DeFi), Asset Manager, Polygon Ecosystem, Ethereum Ecosystem, Metagovernance, DeFiance Capital Portfolio, Galaxy Digital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Governance"
SLT,salute,Salute,SLT,5392964,5392964.0,863.23,"Meme, XRP Ledger Ecosystem"
MEX,maiar-dex,xExchange,MEX,5372358,10338648.0,173599.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), MultiversX Ecosystem"
